path	product_id	updated	quality	supplier_id	prod_id	catid	m_prod_id	ean_upc	on_market	country_market	model_name	product_view	high_pic	high_pic_size	high_pic_width	high_pic_height	m_supplier_id	m_supplier_name	ean_upc_is_approved	Limited	Date_Added
export/freexml.int/NL/1693.xml	1693	20191115151046	ICECAT	1	C5020A	846	C5020APH	0807027517517;4053162277670;7251846516184;0082014024937;0725184651618;0882780756731	1	NL;BE;FR;UA;GB;DE;BG;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;CL;MX;MY;TR;LU	84	243228	http://images.icecat.biz/img/gallery/img_1693_high_1496963343_2985_3304.jpg	2384283	2670	3378	1	HP	0;0;0;0;1;1	No	20051028000000
export/freexml.int/NL/1694.xml	1694	20191115145540	ICECAT	1	C4823A	846	HPC4823A	0886985416544;0807027516879;5051395329516;5052461548046;5052916433750;4053162277014;0088698541654;0882780756168;4057032723793;0640791686948;0777787360145;5216032878554;4054828768907;0999992688375;5054533091634	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AE;AS;CA;CL;MX;MY;TR;ZA;LU	80	293137	http://images.icecat.biz/img/gallery/1694_7700224583.jpg	2345227	4200	2442	1	HP	0;0;0;0;0;0;1;1;0;0;0;0;0;0;0	No	20051027000000
export/freexml.int/NL/1694.xml	1694	20191115145540	ICECAT	1	C4823A	846	C4823APH	0886985416544;0807027516879;5051395329516;5052461548046;5052916433750;4053162277014;0088698541654;0882780756168;4057032723793;0640791686948;0777787360145;5216032878554;4054828768907;0999992688375;5054533091634	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AE;AS;CA;CL;MX;MY;TR;ZA;LU	80	293137	http://images.icecat.biz/img/gallery/1694_7700224583.jpg	2345227	4200	2442	1	HP	0;0;0;0;0;0;1;1;0;0;0;0;0;0;0	No	20051027000000
export/freexml.int/NL/1695.xml	1695	20191115145540	ICECAT	1	C4873A	377	HPC4873A	0088698629147;0886986291478;5705965480564;0807027516824;0882780756335;4053162277106;5054629039656;5054533054851	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AE;CA;CL;MX;MY;TR;ZA;LU	80	257448	http://images.icecat.biz/img/gallery/1695_8679318200.jpg	2721460	4200	2898	1	HP	1;0;0;0;1;0;0;0	No	20051027000000
export/freexml.int/NL/1695.xml	1695	20191115145540	ICECAT	1	C4873A	377	C4873A	0088698629147;0886986291478;5705965480564;0807027516824;0882780756335;4053162277106;5054629039656;5054533054851	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AE;CA;CL;MX;MY;TR;ZA;LU	80	257448	http://images.icecat.biz/img/gallery/1695_8679318200.jpg	2721460	4200	2898	11	Cisco	1;0;0;0;1;0;0;0	No	20051027000000
export/freexml.int/NL/1696.xml	1696	20191115145540	ICECAT	1	C4846A	377	C4846A	3610170002055;5055344664314;0886986291614;4053617034728;0807027516794;0088698629161;3022031992946;0882780756298	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AE;CA;CL;MX;MY;TR;ZA;LU	80	286666	http://images.icecat.biz/img/gallery/1696_9917304048.jpg	2849945	4200	2982			0;1;0;0;0;1;0;1	No	20051027000000
export/freexml.int/NL/1697.xml	1697	20191115145542	ICECAT	1	C4933A	377	C4933A	5704327659952;0251842525958;5060364225223;4053162277298;0025184252595;0882780756458	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AE;CA;MX;MY;TR;ZA;LU	81	276194	http://images.icecat.biz/img/gallery/1697_2446087161.jpg	2052017	4200	2214			0;0;0;0;1;1	No	20051028000000
export/freexml.int/NL/1698.xml	1698	20191115145543	ICECAT	1	C4941A	377	C4941A	5704327420279;0025184251758;5051964024361;4053162277335;0251842527556;0025184252755;0882780756762;4250783520509	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;MY;TR;ZA	83	260202	http://images.icecat.biz/img/gallery/1698_4067344773.jpg	998547	2985	1338			0;0;0;0;0;1;1;0	No	20051028000000
export/freexml.int/NL/1699.xml	1699	20191115145543	ICECAT	1	C4944A	377	C4944A	0025184251789;5704327420316;0065373007995;0251842527860;4053162277366;0025184252786;0882780756793;5054533077201;0745666789677	1	NL;BE;FR;UA;GB;DE;BG;RU;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;MY;TR;ZA;LU	83	267987	http://images.icecat.biz/img/gallery/1699_0955876196.jpg	938646	2922	1299			0;0;0;0;0;1;1;0;0	No	20051028000000
export/freexml.int/NL/1700.xml	1700	20191115151045	ICECAT	1	C5002A	377	C5002A	0025184252885;0251842528850;0807027517456;0882780756885	1	GB;DE;HU;NO;IT;CA	83	56349	http://images.icecat.biz/img/norm/high/1700-HP.jpg	25434	400	400			1;0;0;1	No	20051028000000
export/freexml.int/NL/1701.xml	1701	20191113151840	ICECAT	1	C6628AE	377	C6628AE	0251841766796;0725184756214;5051964083795;0725184756252;0725184756245;0725184756238;0725184756221;0025184176679	1	NL;BE;FR;GB;DE;IE;NO;IT;ES;SK	19	131040	http://images.icecat.biz/img/norm/high/1701-HP.jpg	43146	400	400			0;1;0;1;1;1;1;1	No	20051023000000
export/freexml.int/NL/1702.xml	1702	20190422144759	ICECAT	1	51650ME	377	51650ME	0088698200230	1	BE;DE;NO	51650ME	50224	http://images.icecat.biz/img/norm/high/1702-HP.jpg	42013	400	400			1	No	20051023000000
export/freexml.int/NL/1703.xml	1703	20190122160805	ICECAT	1	51639C	377	51639C		1	DE	39 Cyan	23752	http://images.icecat.biz/img/norm/high/1703-2351.jpg	17646	203	220				No	20050627000000
export/freexml.int/NL/1704.xml	1704	20190122160805	ICECAT	1	51639Y	377	51639Y	0088698003077	1	DE;US	39 Yellow	23930	http://images.icecat.biz/img/norm/high/1704-1361.jpg	13071	203	211			0	No	20050627000000
export/freexml.int/NL/1705.xml	1705	20191113151816	ICECAT	1	C4923AE	846	C4923AEPH	0886983147396;0088698314739	1	BE;GB;DE;DK;NO;SK	C4923AE	102814	http://images.icecat.biz/img/norm/high/15743_1705-4644.jpg	76128	400	400	1	HP	0;1	No	20051027000000
export/freexml.int/NL/1706.xml	1706	20191115145547	ICECAT	1	C6821A	714	HPC6821A	5055344664895;5711045960895;0251842226428;4054318020911;5031199017314;4052305046333;4053162888395;0025184222642;5052461818446;4250786197043;5054533097582;9858592456856;5054629070819;5054484097587;5051395241146	1	NL;BE;FR;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;TR;ZA;LU	C6821A	256283	http://images.icecat.biz/img/gallery/1706_5852579789.jpg	553812	1060	1500	1	HP	0;0;0;0;0;0;0;1;0;0;0;0;0;0;0	No	20051004000000
export/freexml.int/NL/1707.xml	1707	20190605124634	ICECAT	1	C3831A	714	C3831A	0088698054161;5705965480304	1	NL;BE;GB;DE;DK;FI;SE;ES;LU	Premium Inkjet Glossy Paper-10 sht/A4/210 x 297 mm	39891	http://images.icecat.biz/img/gallery/1707_3827.jpg	77271	474	356	742	Actebis	0;0	No	20050627000000
export/freexml.int/NL/1708.xml	1708	20191113114311	SUPPLIER	1	C1847A	714	C1847A	0088698143681	1	DE	Glossy Photo Paper 175 gsm-20 sheet/A4/210 x 297 mm	62280	http://images.icecat.biz/img/gallery/1708_8816463488.jpg	3343911	3307	4961			1	No	20050627000000
export/freexml.int/NL/1709.xml	1709	20191113114421	SUPPLIER	1	C6045A	847	C6045A	0088698196397	1	DE;ES	C6045A	82716	http://images.icecat.biz/img/gallery/1709_2263052737.jpg	2919207	3112	3912			1	No	20050913000000
export/freexml.int/NL/1711.xml	1711	20190724203411	ICECAT	1	Q1760A	971	Q1760A	0725184826160;7251848261600;2082014032428;1092014032541	1	FR;GB;DE;DK;FI;SE;ES;SK	Q1760A	111858	http://images.icecat.biz/img/norm/high/1711-HP.jpg	23165	400	400			1;0;0;0	No	20050729000000
export/freexml.int/NL/1712.xml	1712	20190505211143	SUPPLIER	1	Q1706A	971	Q1706A	0725184825620	1	NL	fine art paper,vanilla (914 mm roll)	29253	http://images.icecat.biz/img/norm/high/1712-3479.jpg	5040	170	190			0	No	20050715000000
export/freexml.int/NL/1714.xml	1714	20190715015457	SUPPLIER	1	C1884A	853	C1884A		1	DE;GB	3M Lustre Overlaminate Paper-1372 mm x 22.9 m (54 in x 75 ft)	19912	http://images.icecat.biz/img/norm/high/1714-HP.jpg	842936	3193	2384				No	20050811000000
export/freexml.int/NL/1715.xml	1715	20190405074718	ICECAT	1	C6762A	853	C6762A		1	DE	3M Matte Overlaminate Paper	20866	http://images.icecat.biz/img/norm/high/1715-HP.jpg	842937	3193	2384				No	20050811000000
export/freexml.int/NL/1716.xml	1716	20191113114427	SUPPLIER	1	C6771A	971	C6771A	0088698522981	1	GB;DE	C6771A	39201	http://images.icecat.biz/img/gallery/1716_3582377564.jpg	748849	3193	2384			1	No	20050715000000
export/freexml.int/NL/1717.xml	1717	20191113121809	SUPPLIER	1	Q1407A	971	Q1407A	0725184660238;4082014032433;8082014032408;6092014032416;8102014032601	1	GB	通用涂料纸 -1372 毫米 x 45.7 米（54 英寸 x 150 英尺）	20133	http://images.icecat.biz/img/gallery/1717_9823864631.jpg	716240	3193	2384			1;0;0;0;0	No	20050715000000
export/freexml.int/NL/1718.xml	1718	20191113151453	ICECAT	1	51642A	853	1642A	0886980770306;5705965482506;0778890589874;4112014024906;4053162254893;0088698077030	1	NL;BE;FR;GB;DE;BG;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;NZ	Matte Film 610 mm x 38.1 m (24 in x 125 ft)	218705	http://images.icecat.biz/img/norm/high/1718-HP.jpg	21387	400	400	1	HP	0;0;0;0;0;1	No	20050729000000
export/freexml.int/NL/1718.xml	1718	20191113151453	ICECAT	1	51642A	853	HP51642A	0886980770306;5705965482506;0778890589874;4112014024906;4053162254893;0088698077030	1	NL;BE;FR;GB;DE;BG;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;NZ	Matte Film 610 mm x 38.1 m (24 in x 125 ft)	218705	http://images.icecat.biz/img/norm/high/1718-HP.jpg	21387	400	400	1	HP	0;0;0;0;0;1	No	20050729000000
export/freexml.int/NL/1719.xml	1719	20191113151838	ICECAT	1	C6570C	971	C6570C	0251841968510;5051749582215;4053162279339;0025184196851	1	NL;BE;FR;GB;DE;BG;IE;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;LU	C6570C	141999	http://images.icecat.biz/img/norm/high/1719-HP.jpg	22006	400	400	10219	BMG Ariola	0;0;0;1	No	20050728000000
export/freexml.int/NL/1720.xml	1720	20191115152629	ICECAT	1	Q1427A	847	Q1427A	0725184660399;5705965888018;0848412013733;0999992527032;7251846603990;0725184536724	1	NL;BE;FR;UA;GB;DE;IE;DK;FI;NO;SE;IT;CZ;AT;US;MX;LU	Q1427A	786548	http://images.icecat.biz/img/norm/high/1720-HP.jpg	23499	400	300	11	Cisco	1;0;0;0;0;0	No	20050902000000
export/freexml.int/NL/1720.xml	1720	20191115152629	ICECAT	1	Q1427A	847	Q1427A Q1427B	0725184660399;5705965888018;0848412013733;0999992527032;7251846603990;0725184536724	1	NL;BE;FR;UA;GB;DE;IE;DK;FI;NO;SE;IT;CZ;AT;US;MX;LU	Q1427A	786548	http://images.icecat.biz/img/norm/high/1720-HP.jpg	23499	400	300	1	HP	1;0;0;0;0;0	No	20050902000000
export/freexml.int/NL/1721.xml	1721	20191113114421	ICECAT	1	C6034A	847	C6034A	0088698171752;0886981717522;5705965480632	1	GB;DE;NO;LU	High-gloss	62707	http://images.icecat.biz/img/norm/high/1721-HP.jpg	21042	400	400			1;0;0	No	20050729000000
export/freexml.int/NL/1725.xml	1725	20191113153041	ICECAT	1	Q1906A	853	Q1906A	0088698419243	1	FR;GB;DE;DK;NO;SE;IT;CA	Matte Polypropylene 1372 mm x 22.9 m (54 in x 75 ft)	101687	http://images.icecat.biz/img/norm/high/1725-9944.jpg	21337	400	400			1	No	20050810000000
export/freexml.int/NL/1726.xml	1726	20190404035215	ICECAT	1	C3883A	971	C3883A		1	DE;GB	matglanzend fotopapier (rol, 914 mm)	15905	http://images.icecat.biz/img/norm/high/1726.jpg	3353	106	102				No	20050627000000
export/freexml.int/NL/1727.xml	1727	20190421191256	SUPPLIER	1	92155L	377	92155L		1	DE	matrixprinterlint (50 m)	18146	http://images.icecat.biz/img/norm/high/1727-5790.jpg	11321	150	159				No	20050715000000
export/freexml.int/NL/1728.xml	1728	20190404035215	SUPPLIER	1	92154B	846	92154B	0088698012420	1	US	Replacement Printhead	19731	http://images.icecat.biz/img/norm/high/1728-HP.jpg	10907	170	190			0	No	20050715000000
export/freexml.int/NL/1754.xml	1754	20190504084940	SUPPLIER	1	J4812A	258	J4812A	7251845246778;0882780178663;0725184524660;0725184524677;0725184524707;4053162139169;5051749602685	1	DE;ES;US;LU	ProCurve 2512 Switch	59336	http://images.icecat.biz/img/norm/high/1754-HP.jpg	24559	400	400	3047	Aruba, a Hewlett Packard Enterprise company	0;0;1;1;1;0;0	No	20050715000000
export/freexml.int/NL/1754.xml	1754	20190504084940	SUPPLIER	1	J4812A	258	J4812A#ABA	7251845246778;0882780178663;0725184524660;0725184524677;0725184524707;4053162139169;5051749602685	1	DE;ES;US;LU	ProCurve 2512 Switch	59336	http://images.icecat.biz/img/norm/high/1754-HP.jpg	24559	400	400	1	HP	0;0;1;1;1;0;0	No	20050715000000
export/freexml.int/NL/1757.xml	1757	20190505183843	SUPPLIER	1	C5687A	215	C5687A	5711045864919	1	US	surestore DAT40e tape drive	31169	http://images.icecat.biz/img/norm/high/1757.jpg	4542	170	190			0	No	20050627000000
export/freexml.int/NL/1769.xml	1769	20190505215956	SUPPLIER	1	A6292A	218	A6292A		1	DE	surestore tape library 8/80 ultrium library rack (lvds)	13701	http://images.icecat.biz/img/norm/high/1769.jpg	2972	170	190				No	20050627000000
export/freexml.int/NL/1772.xml	1772	20190418045530	SUPPLIER	1	C9634A	214	C9634A		1	DE	CD-Writer cd4re	14645	http://images.icecat.biz/img/norm/high/1772.jpg	6261	170	190				No	20050627000000
export/freexml.int/NL/1798.xml	1798	20191113151909	ICECAT	1	C9661A	235	C9661A	0808736061322;0808736061469;0808736061452;0808736061483;0808736061490;0808736061506;0808736061513;0808736061520;0808736061537;0808736061544;0808736061551;0808736061568;0808736061575;0808736061582;0808736061599;0808736061193;0808736235587;0808736235594;0808736061209;0808736061216;0808736061223;0808736061230;0808736061247;0808736061254;0808736061261;0808736061278;0808736061285;0808736061292;0808736061308;0808736061315;0808736061339;0808736061346;0808736061353;0808736061360;0808736061377;0808736061384;0808736061391;0808736061407;0808736061414;0808736061421;0808736061438;0808736061445;0808736061476	1	GB;US;DE;ES;AU	color LaserJet 4600dn printer	49858	http://images.icecat.biz/img/norm/high/1798-9922.jpg	3161	170	190			1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	No	20050715000000
export/freexml.int/NL/1800.xml	1800	20190828085117	ICECAT	1	C7834A	304	C7834A	0088698919118;0088698919101;0088698919095;0088698919088;0025184195748;0088698919071;0088698919064;0088698919057;0088698919156;0088698919149;0088698919132;0025184195762;0025184195755;0088698919187;0025184195779;0088698919170;0088698919163;0088698919125	1	AU	8550mfp	42984	http://images.icecat.biz/img/norm/high/1800-9745.jpg	13040	170	190			1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	No	20050715000000
export/freexml.int/NL/1801.xml	1801	20191113114451	ICECAT	1	C8108A	234	C8108A#ACT	0088698403068;0088698403105;0088698488744;0088698402948;0088698403150;0088698402955;0088698402962;0088698402979;0088698402986;0088698402993;0088698403006;0088698403013;0808736250245;0808736250252;0088698403020;0808736250269;0088698403037;0088698403044;0088698403051;0088698403075;0088698403082;0088698403099;0829160267197	1	GB;DE;ES;AU	Color Inkjet cp1700	64593	http://images.icecat.biz/img/gallery/1801_5027973087.jpg	27378	400	282	1	HP	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	No	20050715000000
export/freexml.int/NL/1804.xml	1804	20191113151858	SUPPLIER	1	C8416A	304	C8416A	5711045864025;0808736336765;0725184555381;0725184555305;0725184555312;0725184555329;0725184555336;0725184555343;0725184555350;0725184555367;0725184555374;0725184555398;0725184555404;0725184555411;0725184555428;0725184555435;0725184555442;0725184555459;0725184555466;0725184555473;0725184555480;0725184555497;0725184555503;0725184555510;0725184555527;0725184555541;0725184555558;0725184555565;0725184555572;0725184555596;0725184555602;0725184555619;0725184555626;0088698406168;0725184994579;0808736181600;0725184555237;0725184555244;0725184555268;0725184555282;0725184555251;0725184555275;0725184555534;0725184555589;0725184555299	1	GB;DE;AU	C8416A	136958	http://images.icecat.biz/img/norm/high/1804.jpg	5095	170	190			0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	No	20050627000000
export/freexml.int/NL/1806.xml	1806	20191103000033	SUPPLIER	1	C1315A	842	C1315A	0088698634233;0088698634240;0088698634226;0088698634219;0088698634202;0088698634196;0088698634363;0088698634356;0088698634189;0088698634349;0088698634332;0088698634325;0088698634318;0088698634301;0088698634295;0088698634288;0088698634271;0088698634264;0088698634257	1	DE	9100c Digital Sender Token Ring	50018	http://images.icecat.biz/img/gallery/1806_6633038608.jpg	1020634	2133	1749			1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	No	20050715000000
export/freexml.int/NL/1807.xml	1807	20190501184243	SUPPLIER	1	Q2146A	575	Q2146A	0808736104104	1	DE	photosmart 812 digital camera	43581	http://images.icecat.biz/img/norm/high/1807.jpg	3398	170	190			1	No	20050627000000
export/freexml.int/NL/1808.xml	1808	20190404035220	SUPPLIER	1	J4101B	925	J4101B	4010322506568;0886989167046	1	DE;US	Jetdirect 300x office connect External Print server (parallel/10/100TX)	19059	http://images.icecat.biz/img/norm/high/1808-HP.jpg	5363	170	190			0;0	No	20051018000000
export/freexml.int/NL/1812.xml	1812	20191113114406	SUPPLIER	1	C4714A	230	C4714A	0088698212875;0088698212745;0088698212752;0088698212769;0088698941508;0088698212776;0088698941522;0088698941553;0088698212783;0088698212615;0088698212622;0088698212639;0088698212646;0088698212653;0088698212660;0088698212677;0088698212684;0088698212691;0088698212707;0088698212714;0088698212721;0829160488592;0088698212738;0088698212844;0088698212851;0088698212790;0088698212806;0088698212813;0088698212820;0088698212837;0088698941515;0088698941560;0088698941539;0088698212868;0088698941546;0088698212608	1	DE;GB	Designjet 430 Printer (E/A0-size)	35584	http://images.icecat.biz/img/gallery/1812_2820.jpg	11295	200	200			1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	No	20050715000000
export/freexml.int/NL/1818.xml	1818	20191113114437	SUPPLIER	1	C7790C	1170	C7790C	0088698310632;0088698310649;0088698310656;0088698310663;0088698310670;0088698310687;0088698310694;0088698310700;0088698310717;0088698310960;0088698310977;0088698310984;0088698310991;0088698311004;0088698311011;0088698311028;0088698311035;0088698311042;0088698311059;0088698311066;0088698311073	1	DE;AU	Designjet 50ps Printer	46383	http://images.icecat.biz/img/norm/high/1818.jpg	5015	170	190			1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	No	20050627000000
export/freexml.int/NL/1819.xml	1819	20191115151028	ICECAT	1	C4194A	375	C4194A	0886982291564;5051964027973;0077709500766;0636267341947;0088698229156;4053162714076;4052714028074	1	NL;BE;FR;UA;GB;DE;BG;CY;IE;PT;IS;DK;PL;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;CA;JM;MY;TR	C4194A	193576	http://images.icecat.biz/img/norm/high/1819-HP.jpg	34436	400	400			0;0;0;0;1;0;0	No	20050902000000
export/freexml.int/NL/1820.xml	1820	20191115142159	SUPPLIER	1	C3965A	375	C3965A	0088698075500;5054484094753	1	NL;BE;FR;GB;DE;PT;DK;FI;SE;IT;ES;AT;US	Color LaserJet Developer, black	40346	http://images.icecat.biz/img/norm/high/1820-3077.jpg	9111	170	190			1;0	No	20050715000000
export/freexml.int/NL/1821.xml	1821	20191115142158	ICECAT	1	C3102A	375	3102A	0088698005811;0088698025697	1	NL;BE;GB;DE;DK;SE;IT;ES;US;BG	Color LaserJet Toner, cyan	56585	http://images.icecat.biz/img/high_pic/1821-5014.jpg	4910	170	190	1	HP	1;1	No	20051101000000
export/freexml.int/NL/1822.xml	1822	20191115142158	ICECAT	1	C3103A	375	C3103A	0088698005828;0886980058282;0088698025703	1	NL;BE;GB;DE;BG;DK;SE;IT;ES;US	Color LaserJet Toner, yellow	55885	http://images.icecat.biz/img/norm/high/1822-7169.jpg	17312	170	190			1;0;1	No	20051101000000
export/freexml.int/NL/1823.xml	1823	20191113151809	ICECAT	1	C4154A	375	C4154A	0886982290956;0088698229095;6102014032320;5054629067598	1	NL;BE;FR;GB;DE;PT;DK;FI;NO;SE;IT;ES;AT;US;MX	C4154A	127440	http://images.icecat.biz/img/norm/high/1823-HP.jpg	8234	170	190			0;1;0;0	No	20050902000000
export/freexml.int/NL/1824.xml	1824	20190421193409	SUPPLIER	1	92291X	377	92291X	0088698839119	1	GB;DE	LaserJet Maximum Capacity Print Cartridge, black	20258	http://images.icecat.biz/img/norm/high/1824.jpg	4252	170	190			0	No	20050627000000
export/freexml.int/NL/1825.xml	1825	20191115141950	ICECAT	1	92298X	375	92298X	0807027519863;0088698173411;5901289142212	1	NL;GB;DE;IE;DK;PL;FI;NO;CH;IT;ES;SK;AT;US;CA;MX	98X	274506	http://images.icecat.biz/img/norm/high/1825-HP.jpg	50611	400	400			0;1;1	No	20050830000000
export/freexml.int/NL/1826.xml	1826	20191113151752	ICECAT	1	C1807A	377	C1807A	0088698159781;0886981597810;0047532890815;0882780756212	1	NL;BE;FR;UA;GB;DE;RU;DK;FI;NO;SE;IT;ES;US;AU;CL;TR	C1807A	139259	http://images.icecat.biz/img/norm/high/1826-HP.jpg	22448	400	400			1;0;0;1	No	20051029000000
export/freexml.int/NL/1827.xml	1827	20191113151752	ICECAT	1	C1809A	377	C1809A	0886981598046;0807027519542;5705965480199;0882780756236;4053162276291;0088698159804;0163120820627;0778890617232;5053676864778;5051395527974;0182682417564;0778888969732;0132017689746;0777780468701;5051395394040	1	NL;BE;FR;UA;GB;DE;DK;HU;FI;NO;SE;IT;ES;US;AU;MX;TR	C1809A	141310	http://images.icecat.biz/img/norm/high/1827-HP.jpg	22897	400	400			0;0;0;1;0;1;0;0;0;0;0;0;0;0;0	No	20051029000000
export/freexml.int/NL/1828.xml	1828	20191113151752	ICECAT	1	C1895A	377	C1895A	0886981724148;0088698159842;0008869817241;0882780756274;4054318010721;0065300091141;0088698172414	1	NL;BE;FR;UA;GB;DE;PT;DK;FI;NO;SE;IT;ES;SK;TR;LU	C1895A	133025	http://images.icecat.biz/img/norm/high/1828-HP.jpg	22813	400	400			0;0;0;1;0;0;1	No	20051029000000
export/freexml.int/NL/1829.xml	1829	20191115145541	ICECAT	1	C4847A	377	C4847A	0886986291782;0735029212072;3610170009030;4053162277069;5053676865089;0088698629178;0882780756304	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AE;CA;CL;MX;MY;TR;ZA	80	297349	http://images.icecat.biz/img/gallery/1829_1232428632.jpg	2734309	4200	2976			0;0;0;0;0;1;1	No	20051027000000
export/freexml.int/NL/1830.xml	1830	20191115145544	ICECAT	1	C4943A	377	C4943A	0251842527792;5704327420309;0025184251772;5051964024385;5051395528940;0151903681725;4053162277359;0025184252779;0882780756786;20025184252773	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;MY;TR;ZA;LU	83	253767	http://images.icecat.biz/img/gallery/1830_3997527493.jpg	825070	2964	1272			0;0;0;0;0;0;0;1;1;0	No	20051028000000
export/freexml.int/NL/1831.xml	1831	20191115145543	ICECAT	1	C4945A	377	C4945A	0807027517326;0251842527938;4053162277373;0025184252793;0882780756809	1	NL;BE;FR;UA;GB;DE;BG;RU;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;MY;TR;ZA	83	244274	http://images.icecat.biz/img/gallery/1831_2994784247.jpg	838199	2946	1326			0;0;0;1;1	No	20051028000000
export/freexml.int/NL/1832.xml	1832	20191115151045	ICECAT	1	C5000A	377	C5000A	0025184252861;0882780756175	1	GB;DE;NO;IT;US;CA	83	73820	http://images.icecat.biz/img/norm/high/1832-HP.jpg	24335	400	400			1;1	No	20051028000000
export/freexml.int/NL/1835.xml	1835	20190828081543	ICECAT	1	51645GE	377	1645GE	0088698603697;0886986138490;0725184848469;8869860364200;3610170036715;0088698603703;5704327519843;0088698603673;0886985910554;5053676858456;0088698591055;0088698613849;4053162254961;0088698603710;0088698603680;0884962772690;0725184848476;0725184848452;0725184848445;0725184848438	1	NL;BE;FR;GB;DE;BG;RU;IE;PT;DK;PL;RO;FI;NO;SE;IT;ES;SK;CZ;AT;TR;LU	45	284339	http://images.icecat.biz/img/gallery/1835_4526292499.jpg	4265853	3425	5000	1	HP	1;0;1;0;0;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1	No	20051023000000
export/freexml.int/NL/1837.xml	1837	20190613015732	ICECAT	1	51640AE	377	51640AE	5051749567960;5091041000406;0088698200186;0886982001866;4056571822592;5091041013123;4053162254879;5705965991046	1	NL;BE;FR;UA;GB;DE;BG;RU;CY;IE;PT;DK;PL;FI;NO;SE;IT;ES;SK;AT;TR;LU	40	236118	http://images.icecat.biz/img/gallery/1837_6511.jpg	74919	600	420			0;0;1;0;0;0;0;0	No	20051023000000
export/freexml.int/NL/1838.xml	1838	20190122160805	ICECAT	1	51639A	377	51639A		1	DE;US	39 Black	21566	http://images.icecat.biz/img/norm/high/1838-1872.jpg	13166	202	205				No	20050627000000
export/freexml.int/NL/1839.xml	1839	20191113151752	ICECAT	1	C1823DE	377	C1823DE#251	0088698707388;0886987073646;0725184755491;0725184755507;5705965477618;0725184755484;0882780798618;0088698687307;2001133221001;0088698707401;9999990010230;0884962087404;8849620873982;0088698707364;4053162853539;5054629940495;0829160793993;0829160794006;0088698707371;0725184755453;0725184755460;0725184755477;0884962769942;0088698707395;4056104780962	1	NL;BE;FR;UA;GB;DE;BG;LT;CY;DK;NO;SE;CH;IT;ES;SK;CZ;ZA;LU;WW	C1823DE	268809	http://images.icecat.biz/img/gallery/1839_2061850429.jpg	870400	1564	2205	1	HP	1;0;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0	No	20051023000000
